RecordID,Timestamp,ConsumerID,Consumption_Liters,ConsumerType,Location
89048572,2023-04-05 09:35:48,24666,6192,Residential,Reyesshire
27054037,2023-08-03 10:17:30,27978,9648,Residential,North Anna
16129650,2023-07-21 10:31:24,91927,4059,Industrial,Jimmyton
67179812,2023-01-15 18:42:53,70829,2252,Commercial,Kleinberg
25232007,2023-03-03 20:22:25,17659,7850,Commercial,Derrickchester
13416091,2023-08-12 17:26:18,88493,6118,Industrial,Lake Jon
7775279,2023-04-17 11:33:03,31068,1788,Commercial,Stevenbury
69408692,2023-05-06 15:43:32,8516,9242,Industrial,North Jasonshire
8261438,2023-08-27 00:47:32,60677,5284,Industrial,Mariastad
70852454,2023-09-28 20:56:07,38865,4065,Commercial,New Tonyberg
42220540,2023-07-08 07:55:43,45174,4921,Commercial,Port Jennifer
71202688,2023-12-27 17:03:11,40321,2564,Industrial,Fitzgeraldchester
81560454,2023-02-11 08:34:31,87620,4738,Commercial,Robertmouth
41993963,2023-12-28 18:51:41,19376,413,Residential,North John
54700388,2023-10-25 04:28:33,51877,7120,Commercial,Jeffreybury
88504650,2023-05-10 13:45:50,16382,6646,Industrial,Port Jeffery
35773595,2023-11-16 14:25:22,70352,539,Residential,North Brianland
654109,2023-01-27 21:46:28,43475,8581,Commercial,Port Juliamouth
16225216,2023-01-20 19:49:42,34619,5188,Commercial,South Tinaburgh
14599582,2023-08-05 20:28:31,68810,7094,Industrial,Lanefurt
51605901,2023-07-28 00:31:28,93584,5553,Industrial,West James
49181749,2023-12-11 06:28:04,63727,6484,Industrial,New Michaela
81465835,2023-08-19 22:16:25,92453,5383,Commercial,Lake Justinberg
77189657,2023-11-27 08:29:03,38698,8419,Commercial,Danielfurt
28147588,2023-07-12 20:37:49,71644,9936,Commercial,West Ericberg
32540505,2023-08-21 09:05:22,80814,9956,Industrial,Mullinsstad
51636632,2023-01-02 12:41:56,42489,4536,Industrial,Fitzgeraldtown
78137254,2023-04-22 18:23:31,65471,8277,Commercial,Port Mario
90098497,2023-07-18 02:29:23,28842,8865,Commercial,Port Jesusville
28048373,2023-06-16 15:39:59,82622,6821,Commercial,Bretthaven
81249246,2023-04-24 21:27:20,66573,9790,Residential,Carlosport
34802775,2023-08-02 03:10:07,49963,6307,Commercial,Angelchester
9976002,2023-09-08 18:22:51,68593,5407,Commercial,North Pamela
27523283,2023-05-20 21:34:06,39021,2831,Residential,Michaelton
35853204,2023-08-03 18:29:25,24175,6833,Residential,Ericksonbury
45682605,2023-01-01 17:14:34,79175,3957,Industrial,East Brenda
47607356,2023-03-10 15:38:09,74350,4520,Commercial,Lake Matthewville
15704232,2023-07-21 17:16:59,90578,285,Industrial,Cummingsmouth
21074399,2023-01-30 11:49:41,32981,3731,Residential,New Angelaville
16084695,2023-01-14 22:38:07,76835,1634,Commercial,West Jenniferchester
51145070,2023-03-05 19:16:15,4206,1702,Residential,Melaniemouth
38591584,2023-12-14 02:02:46,62064,3173,Industrial,South Lisa
90764236,2023-01-22 01:22:45,2428,2057,Residential,Richardmouth
28802137,2023-11-01 13:00:43,77489,4993,Commercial,South Jenniferfurt
7337009,2023-03-27 00:05:47,40060,8230,Residential,Castroport
77956683,2023-04-24 03:06:57,9122,2116,Industrial,New Teresa
48644728,2023-10-17 17:02:59,27162,1242,Commercial,Davidmouth
27646836,2023-02-02 11:23:11,83604,2860,Commercial,Port Andrea
3573412,2023-01-05 08:51:36,43210,6411,Industrial,Lake Danachester
63520972,2023-08-17 23:36:17,58092,1041,Industrial,Huntview
15669837,2023-06-10 00:02:57,8980,4257,Residential,North Jeremy
3432206,2023-12-14 06:14:03,62010,7735,Residential,Stevenborough
92036735,2023-10-09 22:36:08,40045,1130,Residential,New Stephanie
22844542,2023-06-10 16:59:04,57274,8751,Industrial,Jasonside
13562839,2023-01-16 21:03:11,1967,479,Industrial,Christianberg
46425902,2023-11-23 03:22:42,75161,8637,Commercial,West Melissa
70123391,2023-02-24 14:14:24,57035,961,Industrial,West Meghanfurt
55939804,2023-05-08 13:32:21,72713,3829,Residential,West Blakeview
45046195,2023-03-15 01:48:45,93098,1122,Residential,East Travis
94690684,2023-08-04 14:27:58,70201,7540,Residential,Clarkhaven
80416135,2023-04-11 08:11:21,10032,8611,Commercial,North Yolandashire
10048333,2023-05-19 20:54:45,35758,605,Residential,West Douglas
75768129,2023-10-21 17:54:06,13655,4010,Industrial,East Felicia
44845617,2023-06-28 09:43:20,76623,682,Residential,West Jenniferstad
96398736,2023-05-18 11:01:10,69006,8098,Industrial,Robertchester
49310989,2023-10-11 09:28:13,73493,6742,Commercial,Jessicaland
61041496,2023-04-20 06:34:58,26564,7675,Commercial,Barkerborough
72619580,2023-05-08 10:25:47,78026,7888,Commercial,North Gilbertville
35088425,2023-12-21 13:32:59,71776,5122,Commercial,Kaylafurt
66040758,2023-04-02 05:29:24,78690,9987,Residential,South Jeannefort
81635203,2023-01-01 17:59:22,508,7621,Industrial,North Lindseyville
52779875,2023-01-20 01:05:16,61983,3198,Residential,Lopezchester
1490214,2023-12-29 14:11:40,60800,7292,Commercial,Benjaminfort
5878159,2023-11-03 23:39:34,14056,6017,Industrial,Scottton
92495082,2023-04-19 20:21:40,68929,6157,Industrial,West Michele
6086864,2023-07-19 16:14:35,16284,580,Commercial,Sanchezburgh
70929050,2023-09-04 03:12:31,2316,918,Residential,Fisherstad
64828173,2023-11-24 23:26:27,9143,3054,Commercial,South Elizabeth
52216785,2023-10-17 03:49:37,48921,3415,Commercial,South David
92450736,2023-06-01 13:52:28,73284,9742,Residential,Thomasberg
80508529,2023-04-10 12:37:08,81551,5544,Residential,Port Nicoleview
66395438,2023-08-12 13:16:38,79434,2835,Commercial,East Steven
34824365,2023-04-21 06:52:34,49012,5984,Residential,Port Debraland
93273537,2023-08-18 03:57:41,26561,2048,Residential,North Rhonda
58301033,2023-07-16 07:25:55,28127,1809,Residential,East Dawnton
23926876,2023-10-28 08:01:19,99739,5867,Commercial,Gardnerview
10488534,2023-05-22 10:21:17,70445,4481,Commercial,Lake Deborahbury
51523397,2023-06-25 12:56:04,89760,5519,Residential,Barrerahaven
91542368,2023-03-08 07:45:29,98878,1529,Commercial,South Brian
19239601,2023-08-19 13:27:46,73857,9971,Commercial,Lake Pamela
67326714,2023-03-16 05:48:12,64533,2786,Industrial,Hammondmouth
64965105,2023-04-05 18:29:51,34371,2016,Commercial,New Johnchester
25989588,2023-12-01 19:55:24,17085,4797,Commercial,Scottmouth
16958866,2023-12-08 01:04:11,28111,757,Commercial,New James
74240352,2023-11-05 14:10:21,36962,7515,Residential,West Tracy
45980738,2023-03-28 05:30:44,53241,234,Commercial,Figueroachester
29658754,2023-05-15 08:32:41,53600,1493,Industrial,Jenniferfurt
44645086,2023-01-07 00:48:30,90580,6767,Industrial,South Justinport
5507160,2023-07-07 15:20:39,16976,6481,Industrial,North Melanie
11055066,2023-07-18 04:45:08,33394,1457,Residential,Madisonborough
30137181,2023-12-13 00:23:53,68473,9426,Industrial,North Amanda
48980016,2023-09-06 01:07:31,15374,5764,Residential,Jonesshire
88131143,2023-05-01 07:37:16,6966,5318,Commercial,North Nancyhaven
34074453,2023-03-13 21:39:26,97161,6268,Residential,Lake Justin
48895879,2023-10-03 21:35:01,90589,9389,Industrial,New Lauraborough
30314238,2023-05-26 09:51:15,91862,5549,Industrial,North Susan
59316358,2023-09-17 00:07:34,57990,2494,Commercial,Stewartshire
57397214,2023-07-23 05:26:13,88009,9424,Commercial,South Philip
17827746,2023-09-24 06:39:48,83965,7958,Commercial,Christopherville
61213475,2023-01-19 11:34:30,6110,2745,Commercial,Taraburgh
1139010,2023-12-25 03:15:41,84304,4732,Industrial,Diazhaven
3098757,2023-06-12 14:50:16,89913,7232,Residential,Lake Kristin
20915013,2023-05-25 06:43:32,68263,5346,Residential,North Jackson
30581275,2023-11-23 06:16:06,49199,7485,Residential,Pamelabury
56306128,2023-02-23 01:18:26,34635,2323,Commercial,North Christyside
15823464,2023-03-04 15:15:38,38257,824,Industrial,South Joshua
19793757,2023-02-02 05:10:05,99681,5360,Commercial,Lake Robertborough
32610012,2023-08-08 05:28:35,63509,7532,Residential,Murphyfurt
48053855,2023-06-08 09:56:44,42500,4003,Commercial,Lake Kendra
59752294,2023-08-29 05:46:41,24294,8707,Industrial,Smithfort
8109481,2023-03-19 13:30:33,64595,2003,Industrial,Port Douglasfort
31584851,2023-10-28 02:17:12,33109,6878,Residential,West Lindsay
9490404,2023-04-03 11:05:12,43691,3004,Commercial,South Paulville
20239684,2023-01-29 03:01:35,54155,5901,Industrial,Lake Paigeville
66324516,2023-09-27 19:25:26,27983,9831,Residential,South Maureen
63040848,2023-03-31 12:28:15,85518,2212,Residential,Jacksonmouth
25974607,2023-05-16 17:28:28,25342,3568,Commercial,East Shawnfurt
24014685,2023-01-03 20:46:21,4431,3352,Industrial,East Shannonberg
81853101,2023-01-02 16:44:16,93215,4856,Commercial,Jenningsbury
67001862,2023-04-02 20:46:21,87042,4833,Industrial,West Amy
83599331,2023-06-17 05:15:36,45216,5161,Residential,South Michaelberg
16905565,2023-05-10 08:26:02,76311,8805,Industrial,New Melissaview
65411040,2023-03-06 09:06:37,48669,413,Commercial,Port Haleybury
20725721,2023-10-02 04:08:11,27123,4450,Residential,Lake Allen
30864428,2023-09-19 19:20:57,36513,1135,Residential,New Amymouth
62503305,2023-04-14 10:38:43,31478,5805,Commercial,Port Troy
6084972,2023-08-10 10:52:32,86039,1156,Residential,North Christopher
27294844,2023-04-03 03:10:45,39164,8382,Industrial,Tonyhaven
95778481,2023-09-20 16:33:31,34876,1216,Industrial,New Joe
70172101,2023-03-05 21:03:54,46777,4602,Industrial,Daltonside
44394495,2023-04-29 14:42:08,12623,1002,Industrial,Marquezberg
20925659,2023-03-01 00:13:54,2097,5393,Industrial,South Judith
39712156,2023-01-13 21:27:28,59771,5280,Industrial,New Ann
78397278,2023-12-20 19:19:08,64580,3392,Commercial,Baxterport
19837595,2023-12-07 19:24:46,11404,7067,Residential,Heatherville
58348486,2023-11-13 21:17:03,65848,8323,Residential,Dianehaven
42553867,2023-03-19 22:11:32,87145,7570,Commercial,South Ashleychester
12051114,2023-04-10 00:01:47,78824,6381,Industrial,Lake Paul
94661096,2023-12-08 08:18:49,44998,1133,Residential,East Ernest
94428952,2023-03-18 03:50:33,13295,8273,Industrial,Lake Breanna
34440454,2023-01-17 16:10:41,68240,8941,Industrial,West Charlotteborough
79371944,2023-10-13 02:21:36,69155,2987,Industrial,West Jeffrey
70054343,2023-05-26 21:05:38,84037,2924,Industrial,East Markton
68546306,2023-08-30 15:26:20,88892,8111,Industrial,Jamesberg
69261388,2023-05-09 14:35:07,25831,4556,Residential,Victoriahaven
78155786,2023-04-13 23:10:56,70266,979,Commercial,Johnsonport
30305271,2023-04-04 01:58:45,8133,8043,Industrial,South Jerry
88807088,2023-04-02 16:00:43,49377,6439,Commercial,North Brandymouth
87907157,2023-12-08 18:31:22,97126,2573,Residential,West Adrian
27156237,2023-02-18 02:03:01,22913,4808,Commercial,Port Chelseamouth
19095078,2023-12-21 18:54:56,87834,6776,Commercial,Hallfort
69529494,2023-01-22 17:10:00,48964,4577,Commercial,West Kevin
25152997,2023-03-04 22:01:18,92520,8475,Commercial,South Calebton
96867992,2023-02-23 07:31:17,16504,4341,Industrial,Bradleyville
12169,2023-08-07 12:52:28,53690,4156,Industrial,Riceport
52912204,2023-04-15 22:40:37,61843,750,Commercial,Hallhaven
72757841,2023-07-29 12:23:10,20877,8696,Commercial,New Matthewmouth
27523683,2023-07-19 17:11:52,49229,9887,Industrial,Larryburgh
13171099,2023-11-28 06:40:58,6009,838,Residential,South Alex
3097064,2023-10-27 07:14:34,95699,3780,Industrial,Port Kristen
46770287,2023-04-26 07:14:50,49955,7969,Commercial,Jacquelinefort
40916327,2023-04-10 22:17:57,3211,1420,Commercial,Wendyport
48233923,2023-11-28 21:22:56,98581,8071,Industrial,Weeksshire
53963976,2023-12-16 18:43:43,82786,1420,Residential,South Andrea
99140074,2023-06-29 23:33:32,34688,7198,Industrial,New Mercedes
69978006,2023-09-16 21:40:44,26698,3298,Industrial,Lake Jessica
84704745,2023-09-27 07:16:07,63351,7268,Industrial,Brandonhaven
51904345,2023-03-22 03:44:47,3493,4410,Industrial,Scottfurt
74168927,2023-01-22 01:23:46,29644,8269,Industrial,South Christopherview
80170517,2023-10-30 16:48:09,92011,2820,Residential,West Bretthaven
22265894,2023-05-05 20:49:58,1317,4542,Industrial,East Michaelberg
41899913,2023-04-30 16:51:44,6187,6186,Residential,Donnaburgh
41692011,2023-09-01 20:41:16,27509,8793,Commercial,Lake Jaredport
46876778,2023-05-13 09:58:10,38796,95,Industrial,West Carlos
84594742,2023-06-08 05:34:11,25554,7633,Industrial,West Jacob
78836828,2023-07-20 04:09:10,45766,6713,Commercial,Williamsland
41281923,2023-04-16 21:23:08,50996,6825,Residential,South Vanessa
91131563,2023-12-25 08:40:59,18092,6686,Residential,North Zachary
77491215,2023-04-01 09:40:47,24273,1639,Commercial,Ramirezmouth
60097723,2023-10-28 00:27:04,25924,1029,Residential,Saramouth
82038365,2023-02-22 22:42:54,58844,2298,Residential,Ryanburgh
21376396,2023-04-01 13:04:37,1624,5295,Commercial,Rileystad
14931965,2023-12-22 10:41:02,37719,4628,Commercial,Brandyburgh
19922316,2023-01-21 23:24:32,11615,5277,Commercial,Santiagoville
27985206,2023-05-07 04:22:56,50772,1094,Residential,Port Kellyport
71939056,2023-07-21 17:34:13,27720,2367,Residential,North Arthur
9566638,2023-03-18 15:04:55,77613,2994,Commercial,East Kimberly
56774902,2023-10-19 01:50:26,53836,7419,Residential,Ellisberg
55147011,2023-09-09 08:13:22,58518,9022,Industrial,New Jamesborough
37757081,2023-06-16 04:32:26,53701,9328,Residential,Elijahtown
29483569,2023-06-17 05:38:39,14660,7982,Commercial,Lake Reginald
46851208,2023-08-27 11:33:35,82564,7430,Commercial,South Zachary
68232459,2023-01-05 17:06:59,87808,8103,Commercial,Reginaberg
97954389,2023-06-25 22:11:03,58538,715,Commercial,New Elizabeth
22616806,2023-12-06 15:08:30,90534,6693,Residential,East Lauraview
51094959,2023-06-22 06:24:54,16904,6159,Industrial,Wallbury
9461405,2023-03-29 21:46:36,86967,1995,Commercial,Patrickview
28721699,2023-05-08 01:24:12,37379,1648,Residential,Andersonmouth
3649612,2023-04-07 09:34:31,166,8470,Commercial,Lake Josephport
38880927,2023-01-08 11:45:16,8092,2425,Residential,North Whitneyburgh
43393750,2023-12-01 16:16:49,35939,6441,Industrial,Lake Robert
44036770,2023-05-12 18:31:55,65261,3183,Commercial,Brittanyland
32099427,2023-03-21 00:48:26,39616,9050,Commercial,Whiteport
50657822,2023-09-29 08:28:00,12967,5754,Industrial,Beckshire
51111577,2023-02-17 15:20:50,79760,1178,Residential,North Jerry
72658761,2023-07-07 01:55:40,95653,7659,Residential,Port Monica
18403305,2023-02-05 22:05:35,50732,7890,Residential,Gravesmouth
44500204,2023-08-05 10:47:39,81835,1318,Commercial,Browntown
99318194,2023-08-27 02:47:26,20926,8555,Commercial,Roseland
97266954,2023-02-12 03:35:08,20316,1545,Residential,East Michael
69982017,2023-04-04 22:43:28,65100,3859,Commercial,Smithchester
58248989,2023-09-20 06:46:16,56288,599,Industrial,Sherristad
65043605,2023-05-11 13:30:42,70995,1062,Residential,Port Kim
65423793,2023-06-24 12:15:25,2597,686,Commercial,Holmesburgh
64975021,2023-08-30 19:06:26,42308,96,Residential,Lake Jasonport
81184083,2023-01-28 00:12:01,34571,3541,Commercial,East Josephhaven
23566668,2023-06-08 21:32:35,38579,7424,Residential,Johnsonton
36572358,2023-04-23 00:14:08,89900,9998,Residential,Patriciamouth
44199034,2023-01-02 19:09:01,24598,4210,Commercial,Raymondshire
35199272,2023-06-23 17:24:09,82830,6758,Industrial,Port Phillip
37053460,2023-09-09 19:37:20,34901,8528,Commercial,Lake Shane
58827835,2023-08-14 14:49:21,668,7861,Industrial,West Bruce
38476393,2023-01-24 06:28:49,57998,2106,Residential,Benjaminchester
35981308,2023-11-04 06:24:07,70504,324,Residential,Kimborough
82385437,2023-06-06 14:32:56,84820,9947,Industrial,Allisonmouth
4519218,2023-12-07 12:14:28,19815,7818,Industrial,East Justinside
23547841,2023-02-05 08:18:19,49680,1392,Residential,New Sheryl
24659607,2023-03-13 01:28:01,2830,3070,Industrial,South Tracy
1015751,2023-09-25 07:14:36,70533,887,Commercial,Nortonmouth
66920183,2023-11-10 09:46:25,34961,725,Residential,Michealport
44035034,2023-04-30 04:48:17,66656,8613,Industrial,East Phillipside
5752010,2023-07-02 13:21:27,71263,8882,Commercial,Marystad
64378755,2023-06-18 04:52:59,64091,4125,Residential,North James
39865311,2023-08-16 17:58:30,64468,5713,Industrial,East Roger
22536938,2023-01-06 23:02:13,16207,3924,Industrial,Robertston
39273983,2023-06-17 12:42:54,68695,1028,Commercial,Maryborough
53562337,2023-07-29 23:11:31,68180,1097,Industrial,North Angela
93229193,2023-05-15 07:47:33,76672,122,Residential,New Rebecca
26332325,2023-06-12 21:54:03,28101,5393,Residential,Rodneymouth
31138621,2023-09-30 11:58:18,447,2603,Industrial,South Patrickton
8249449,2023-05-20 01:01:45,94040,4013,Industrial,North Charlesfurt
65899746,2023-01-29 01:17:52,66917,237,Industrial,South Kellyton
17623849,2023-08-25 02:26:10,86484,1811,Commercial,South Carol
51955862,2023-10-27 12:42:31,27651,2217,Industrial,Heathershire
1231751,2023-11-08 15:04:19,29159,6729,Commercial,Wilsonbury
12967271,2023-03-17 10:56:19,3456,1283,Commercial,Cookland
58033792,2023-06-17 14:22:39,2401,4004,Commercial,Robersonmouth
71590719,2023-09-26 08:46:29,58378,1124,Residential,Diazview
3980907,2023-07-19 16:28:30,79154,89,Industrial,Lake Wendy
21078699,2023-03-21 16:25:55,54887,3061,Industrial,West Linda
55559974,2023-03-15 23:30:05,85586,9712,Residential,Port Pamelamouth
96198465,2023-03-29 19:08:19,27898,4326,Commercial,Grayside
81759276,2023-12-05 22:57:19,79881,1813,Residential,Lake Brittanyshire
10457169,2023-02-21 03:28:03,21873,3759,Commercial,Christinemouth
6494611,2023-12-29 09:15:31,97219,7192,Residential,Christianshire
28894534,2023-09-01 02:07:21,14260,5612,Commercial,Kirbystad
14456249,2023-03-23 00:14:23,15931,1205,Residential,East Beth
57344924,2023-08-08 00:06:36,76925,9154,Residential,Brownland
40058672,2023-11-06 21:57:15,82109,637,Industrial,Port Christopherside
21466679,2023-06-27 12:55:18,2413,500,Residential,Padillahaven
33428013,2023-05-03 22:05:57,97912,6715,Commercial,Reyeschester
33435879,2023-10-05 16:52:18,62547,4284,Industrial,New Kim
70995799,2023-09-13 08:28:55,37090,594,Residential,South Elizabethfurt
25983769,2023-04-04 17:02:10,56330,3567,Industrial,South Joseport
3886494,2023-04-14 12:25:11,92029,8843,Industrial,Wadefurt
77715070,2023-03-06 18:59:30,40980,6617,Industrial,West Matthewland
51376559,2023-05-16 02:58:02,89983,3963,Residential,East Vincentburgh
99535401,2023-09-12 05:24:58,58933,4994,Residential,Michaelview
28998405,2023-10-06 15:09:21,19577,6391,Industrial,South Nicholas
1991281,2023-09-23 20:44:41,64486,9675,Residential,Port Dawnchester
27299548,2023-12-24 21:35:53,82275,4997,Residential,Bethton
48370222,2023-11-25 17:48:49,11886,4096,Industrial,Kathrynview
94150021,2023-08-05 03:57:51,78620,7823,Industrial,Wrightside
65528190,2023-04-20 18:04:08,11232,8359,Industrial,West Jacobport
43707286,2023-12-08 12:09:35,19261,8824,Commercial,Smithton
95596679,2023-09-06 13:35:30,86592,8817,Industrial,Theresaview
80767861,2023-02-13 04:02:54,25243,5711,Industrial,South Daniel
6860291,2023-12-15 14:38:12,32752,9656,Commercial,Rodgersview
88098915,2023-02-02 05:14:40,51761,7548,Residential,South Amy
8950620,2023-07-01 19:23:02,85829,6266,Commercial,South Michael
69449617,2023-01-20 21:40:19,59885,3371,Industrial,Camposberg
40105570,2023-11-12 04:17:19,51125,9660,Industrial,Joeside
81766146,2023-05-09 19:20:03,73860,4966,Residential,North Aaron
76340738,2023-11-19 12:00:55,72817,7672,Residential,Davidton
57376924,2023-03-30 09:48:26,88350,6385,Industrial,North Gregory
49124726,2023-05-06 16:29:02,19271,3753,Residential,Jamesview
3219399,2023-07-18 08:17:22,56531,7084,Residential,East Manuel
70127007,2023-01-23 10:09:42,31365,4882,Commercial,Stephaniemouth
60179003,2023-07-04 07:23:41,92391,4964,Industrial,Robertchester
